OrderID,ProductID,Quantity,UnitPrice
5373,1181,3,3510
5373,1870,2,3620
5374,1034,3,3980
5375,1553,3,1060
5375,1486,1,580
5376,1344,1,1670
5376,1343,1,340
5377,1563,1,7980
5377,1541,1,5240
5378,1464,2,7550
5378,1421,3,3920
5378,1542,1,1800
5379,1128,1,5700
5379,1345,2,780
5380,1769,1,930
5380,1955,1,1640
5380,1741,2,530
5380,1751,3,610
5381,1985,2,2270
5381,1058,2,6230
5381,1967,3,3100
5382,1145,2,2070
5382,1061,1,1680
5382,1189,3,8140
5383,1001,3,5860
5383,1786,3,330
5383,1085,3,970
5383,1158,1,4870
5384,1640,2,730
5384,1778,2,930
5384,1771,2,310
5384,1676,1,200
5385,1401,3,1070
5385,1582,2,9520
5385,1447,1,710
5386,1626,3,790
5386,1652,2,140
5387,1681,3,920
5387,1689,1,400
5387,1631,1,830
5388,1561,1,6540
5388,1517,2,3610
5388,1030,3,360
5389,1123,2,2770
5389,1004,1,2030
5389,1077,1,2430
5390,1953,3,2600
5390,1844,1,3200
5390,1838,2,3900
5391,1344,1,1670
5391,1203,3,1180
5392,1330,2,2070
5392,1885,2,2330
5392,1966,1,700
5393,1344,2,1670
5393,1313,2,2340
5394,1889,1,3130
5394,1514,1,3560
5394,1103,2,6360
5395,1581,2,5930
5395,1463,1,810
5396,1561,2,6540
5396,1543,1,7930
5397,1401,1,1070
5397,1524,2,4850
5397,1542,3,1800
5398,1521,2,9530
5398,1443,3,9980
5398,1049,3,7950
5399,1841,2,720
5399,1261,2,1000
5399,1863,1,3000
5400,1885,2,2330
5400,1806,1,2340
5401,1705,2,190
5401,1663,1,860
5402,1008,3,4960
5402,1924,2,2200
5403,1832,3,3880
5403,1856,3,2670
5403,1982,3,3180
5403,1952,3,1710
5404,1172,1,7540
5404,1183,3,5930
5405,1897,2,1570
5405,1099,2,6120
5405,1619,1,790
5405,1132,1,6280
5406,1521,1,9530
5406,1543,3,7930
5407,1433,3,1580
5407,1506,1,7160
5407,1479,2,5700
5407,1434,1,750
5408,1768,1,410
5408,1134,2,920
5408,1126,2,8950
5409,1882,1,2200
5409,1941,1,2700
5410,1688,3,410
5410,1689,1,400
5410,1710,2,420
5410,1647,2,880
5411,1705,2,190
5411,1643,3,700
5412,1224,2,1150
5412,1383,1,2140
5413,1096,3,7560
5413,1867,1,3020
5413,1925,2,1230
5414,1073,2,4040
5414,1052,1,5560
5415,1772,2,40
5415,1726,2,840
5416,1528,2,1500
5416,1281,1,1170
5416,1362,3,1790
5416,1294,3,1810
5417,1107,2,1830
5417,1111,2,3260
5418,1224,1,1150
5418,1060,2,510
5418,1788,1,250
5419,1740,3,560
5419,1781,2,580
5419,1614,2,410
5420,1657,2,530
5420,1740,2,560
5420,1726,2,840
5420,1791,2,870
5421,1105,3,4700
5421,1169,1,4270
5421,1061,2,1680
5422,1441,3,1510
5422,1543,3,7930
5423,1537,3,1370
5423,1501,1,1290
5424,1888,1,2500
5425,1557,2,6820
5425,1541,1,5240
5426,1428,3,6140
5426,1429,1,9510
5427,1384,2,1450
5427,1213,3,110
5428,1945,1,350
5428,1827,1,740
5428,1748,1,170
5429,1482,1,2010
5429,1524,3,4850
5430,1785,3,310
5430,1743,3,190
5431,1635,2,390
5431,1365,3,420
5431,1901,3,1990
5431,1751,2,610
5432,1752,3,730
5432,1626,2,790
5433,1897,3,1570
5433,1951,1,560
5434,1825,3,1270
5434,1938,3,940
5434,1806,3,2340
5435,1408,2,7180
5435,1986,3,2400
5435,1530,2,8600
5435,1687,3,820
5436,1139,2,1880
5436,1060,1,510
5436,1061,3,1680
5437,1097,1,5960
5437,1268,2,1690
5438,1501,1,1290
5438,1422,1,4760
5438,1527,2,4800
5439,1664,3,420
5439,1614,3,410
5439,1783,2,640
5440,1998,3,2840
5440,1806,3,2340
5440,1965,3,3660
5441,1869,2,1670
5441,1911,3,3680
5442,1945,2,350
5442,1987,1,1600
5443,1928,2,3140
5443,1901,3,1990
5444,1264,2,1420
5444,1363,3,1390
5445,1008,2,4960
5445,1001,3,5860
5445,1050,1,370
5446,1889,1,3130
5447,1033,2,7320
5447,1221,1,1940
5447,1734,1,850
5447,1415,2,7580
5448,1283,3,1630
5448,1244,2,290
5448,1300,1,1140
5449,1866,2,2150
5449,1778,2,930
5449,1077,3,2430
5449,1167,3,2520
5450,1809,1,1740
5450,1826,2,2240
5451,1083,2,6770
5451,1726,1,840
5452,1176,1,6800
5452,1146,1,550
5452,1108,1,4090
5452,1126,1,8950
5453,1560,3,1840
5453,1500,3,7790
5453,1421,3,3920
5453,1508,2,3680
5454,1488,2,3480
5454,1053,2,4550
5454,1429,3,9510
5455,1798,2,860
5455,1655,3,920
5456,1945,3,350
5456,1826,3,2240
5456,1590,1,2130
5457,1802,2,1270
5457,1950,3,3250
5458,1944,1,1540
5458,1989,3,2980
5459,1481,1,4690
5459,1993,1,3620
5459,1462,3,5140
5459,1567,3,1200
5460,1088,3,2100
5460,1074,2,4150
5460,1109,3,2730
5461,1939,2,2440
5461,1988,3,2310
5461,1966,3,700
5462,1802,1,1270
5462,1850,3,3600
5462,1979,3,2310
5462,1846,1,3110
5463,1544,1,9170
5463,1562,2,610
5463,1702,2,400
5464,1344,2,1670
5464,1313,2,2340
5465,1329,3,1500
5465,1933,1,2250
5465,1286,1,670
5466,1412,1,7650
5466,1142,2,620
5466,1511,2,6900
5467,1547,2,3030
5467,1401,2,1070
5467,1595,3,4700
5467,1472,3,9650
5468,1393,2,850
5468,1244,2,290
5469,1504,1,9280
5469,1449,1,2700
5469,1439,3,7800
5470,1048,3,4980
5470,1001,3,5860
5470,1010,3,7740
5470,1539,2,4130
5471,1954,2,1270
5471,1955,3,1640
5472,1330,1,2070
5472,1252,3,200
5472,1397,1,1200
5472,1263,3,1180
5473,1363,3,1390
5473,1324,1,1040
5474,1571,3,3320
5474,1892,2,270
5475,1185,1,2340
5475,1146,2,550
5475,1761,1,590
5475,1357,2,840
5476,1594,3,7850
5476,1661,3,260
5476,1702,1,400
5477,1032,1,4990
5477,1202,2,2000
5477,1683,1,490
5477,1952,3,1710
5478,1444,1,8400
5478,1542,2,1800
5479,1012,2,4950
5479,1143,3,7820
5480,1617,2,120
5480,1719,1,240
5481,1368,3,2470
5482,1034,2,3980
5482,1581,1,5930
5482,1582,3,9520
5482,1567,2,1200
5483,1236,1,980
5483,1300,3,1140
5483,1231,1,710
5484,1749,3,650
5484,1112,3,8550
5484,1741,2,530
5484,1671,3,280
5485,1149,2,6440
5485,1037,1,7910
5486,1479,1,5700
5486,1187,3,7550
5486,1413,3,2040
5486,1271,2,1860
5487,1477,1,6530
5487,1036,3,4960
5487,1012,3,4950
5488,1538,1,2090
5488,1794,1,980
5488,1895,3,190
5489,1987,2,1600
5489,1845,3,3880
5490,1469,1,2080
5490,1558,2,2190
5491,1496,1,2790
5491,1556,2,8020
5491,1525,2,1210
5491,1470,1,5910
5492,1784,2,960
5492,1616,2,520
5493,1051,2,1300
5493,1055,2,5100
5494,1409,1,9780
5494,1461,1,5300
5495,1809,2,1740
5495,1911,2,3680
5496,1745,1,430
5496,1738,2,480
5496,1778,1,930
5496,1663,2,860
5497,1609,1,130
5497,1665,2,890
5497,1011,3,3520
5497,1694,1,190
5498,1001,3,5860
5498,1002,3,6710
5498,1124,1,8490
5499,1584,1,8420
5499,1581,1,5930
5499,1462,2,5140
5500,1441,2,1510
5500,1099,3,6120
5500,1507,3,4030
5500,1462,3,5140
5501,1296,3,970
5501,1347,1,2490
5501,1348,2,120
5501,1399,2,2370
5502,1164,2,3420
5502,1037,3,7910
5502,1598,1,8810
5502,1063,2,500
5503,1617,2,120
5503,1604,1,660
5503,1782,2,900
5503,1695,1,180
5504,1043,3,8660
5504,1827,3,740
5504,1722,1,150
5504,1299,1,1220
5505,1592,3,9020
5505,1235,1,940
5505,1616,1,520
5505,1814,2,750
5506,1785,3,310
5506,1783,2,640
5507,1208,1,950
5507,1241,2,990
5508,1017,1,3770
5508,1124,3,8490
5508,1103,1,6360
5509,1402,3,650
5509,1484,2,4580
5510,1961,2,3940
5510,1822,2,2200
5511,1368,2,2470
5511,1321,1,2350
5511,1316,3,220
5512,1704,2,70
5513,1409,1,9780
5513,1508,1,3680
5513,1157,3,1400
5514,1082,1,5630
5514,1084,2,6960
5514,1181,1,3510
5515,1405,3,2900
5515,1909,2,2210
5515,1871,2,2470
5516,1358,1,1630
5516,1030,3,360
5516,1633,2,950
5517,1738,1,480
5517,1748,2,170
5517,1725,3,30
5518,1752,1,730
5518,1473,3,2870
5518,1686,3,840
5519,1035,2,3800
5519,1191,1,7140
5520,1531,2,8440
5520,1492,1,3840
5521,1194,3,6050
5521,1026,2,6960
5521,1448,3,5400
5522,1361,1,1730
5522,1222,1,1290
5523,1547,1,3030
5523,1309,1,850
5523,1246,2,1710
5524,1528,2,1500
5524,1454,3,6310
5525,1562,3,610
5525,1524,1,4850
5526,1033,1,7320
5527,1717,1,610
5527,1902,3,3870
5527,1943,1,3020
5528,1935,1,1300
5529,1905,1,3530
5529,1967,3,3100
5530,1730,2,850
5530,1636,3,670
5530,1933,3,2250
5530,1990,1,2260
5531,1356,3,1670
5532,1417,3,6520
5532,1438,3,850
5532,1095,3,4250
5533,1003,2,560
5533,1012,2,4950
5534,1371,2,380
5534,1567,2,1200
5534,1550,3,9510
5534,1439,2,7800
5535,1721,2,120
5535,1722,3,150
5535,1636,3,670
5536,1434,3,750
5536,1460,1,8720
5536,1599,2,980
5537,1369,1,1940
5537,1286,3,670
5538,1441,2,1510
5538,1577,1,8450
5539,1370,1,2190
5539,1068,3,690
5539,1061,1,1680
5539,1110,1,550
5540,1026,1,6960
5540,1154,2,8410
5541,1290,2,380
5541,1381,1,1290
5541,1351,3,1650
5542,1098,3,2030
5542,1196,3,1290
5542,1020,2,6230
5543,1560,3,1840
5543,1350,3,1220
5543,1535,2,2380
5544,1541,2,5240
5544,1948,2,2470
5544,1901,2,1990
5545,1625,1,470
5545,1489,3,1150
5546,1528,3,1500
5546,1497,3,9370
5546,1509,1,6460
5547,1288,1,430
5547,1281,3,1170
5547,1128,1,5700
5548,1242,1,1990
5548,1234,3,260
5548,1381,2,1290
5548,1378,1,1530
5549,1425,3,5450
5549,1852,3,2960
5549,1557,2,6820
5550,1274,2,2000
5550,1261,1,1000
5550,1342,1,640
5551,1123,1,2770
5551,1092,2,6600
5552,1234,1,260
5552,1486,2,580
5552,1903,2,1290
5553,1645,2,100
5553,1821,3,1800
5553,1862,1,3720
5554,1708,3,50
5554,1743,2,190
5555,1708,3,50
5555,1878,3,2920
5555,1623,2,900
5556,1323,2,1200
5556,1364,1,1820
5556,1893,3,540
5557,1937,1,1890
5557,1866,3,2150
5558,1480,3,940
5558,1689,1,400
5558,1771,1,310
5559,1467,1,8810
5560,1688,1,410
5560,1665,1,890
5560,1601,3,500
5561,1432,3,7930
5561,1586,3,4850
5561,1583,3,1700
5562,1217,1,750
5562,1237,2,1020
5562,1030,3,360
5562,1055,2,5100
5563,1801,2,3240
5563,1212,1,170
5563,1171,2,8810
5563,1188,3,4160
5564,1243,2,1730
5564,1324,3,1040
5565,1501,1,1290
5565,1463,2,810
5566,1304,3,1680
5566,1203,2,1180
5567,1450,3,780
5567,1574,2,8510
5568,1537,3,1370
5568,1405,1,2900
5569,1209,3,1540
5569,1306,1,1100
5569,1671,1,280
5570,1028,2,3770
5570,1181,2,3510
5570,1190,2,8720
5571,1370,2,2190
5571,1715,1,320
5572,1191,1,7140
5572,1167,1,2520
5573,1592,3,9020
5573,1662,2,820
5573,1591,3,4260
5574,1160,1,7710
5574,1334,3,2400
5575,1611,3,280
5575,1181,2,3510
5575,1278,2,2440
5576,1174,3,8160
5576,1046,3,6130
5577,1193,2,2710
5577,1549,2,9180
5578,1472,1,9650
5578,1411,1,5850
5578,1004,1,2030
5579,1216,3,1530
5579,1961,3,3940
5579,1948,2,2470
5580,1963,2,1160
5580,1861,2,1530
5581,1745,3,430
5581,1730,3,850
5581,1735,1,180
5582,1576,1,2270
5582,1710,2,420
5583,1037,1,7910
5583,1639,2,290
5584,1178,2,6790
5584,1988,1,2310
5584,1066,2,1240
5585,1737,3,390
5585,1711,3,410
5586,1105,2,4700
5586,1482,2,2010
5586,1986,2,2400
5587,1004,1,2030
5587,1077,1,2430
5587,1023,1,3550
5588,1833,2,2890
5588,1444,3,8400
5588,1501,3,1290
5588,1422,1,4760
5589,1130,1,320
5589,1483,2,4030
5589,1421,1,3920
5590,1824,2,1220
5590,1849,1,2960
5590,1885,2,2330
5590,1208,3,950
5591,1921,2,1770
5591,1942,2,520
5592,1696,1,800
5593,1109,3,2730
5593,1046,2,6130
5594,1346,2,1870
5594,1195,2,440
5594,1364,3,1820
5594,1813,3,2940
5595,1477,2,6530
5595,1898,2,1210
5595,1581,1,5930
5596,1224,2,1150
5596,1363,1,1390
5596,1349,2,1190
5597,1929,1,1860
5597,1851,2,2820
5597,1187,2,7550
5598,1638,3,700
5598,1015,3,6000
5599,1192,3,2100
5599,1713,2,620
5599,1103,2,6360
5600,1981,1,660
5600,1862,3,3720
5601,1576,3,2270
5601,1994,2,1870
5601,1838,2,3900
5602,1824,1,1220
5602,1989,1,2980
5603,1504,2,9280
5603,1421,1,3920
5603,1542,2,1800
5604,1145,3,2070
5604,1001,3,5860
5604,1049,2,7950
5605,1771,2,310
5605,1709,1,200
5606,1121,1,6460
5606,1010,2,7740
5606,1108,3,4090
5607,1629,2,640
5607,1806,3,2340
5608,1088,2,2100
5608,1091,2,2210
5609,1678,1,410
5610,1163,3,1750
5610,1164,2,3420
5610,1197,3,5460
5611,1209,1,1540
5611,1924,1,2200
5611,1262,1,430
5612,1289,3,2400
5612,1226,2,2420
5612,1244,1,290
5612,1382,2,1080
5613,1812,3,3860
5613,1942,2,520
5614,1062,3,2230
5614,1201,2,2490
5614,1291,1,1760
5614,1230,3,940
5615,1784,3,960
5615,1754,2,620
5615,1642,1,710
5615,1670,2,900
5616,1824,2,1220
5616,1422,2,4760
5617,1274,2,2000
5617,1348,1,120
5617,1246,3,1710
5617,1390,3,2300
5618,1027,3,4890
5618,1260,1,1090
5619,1573,1,1420
5619,1495,3,3310
5620,1441,1,1510
5620,1524,1,4850
5620,1542,3,1800
5621,1330,1,2070
5621,1331,3,140
5621,1221,1,1940
5622,1184,3,1310
5622,1181,2,3510
5622,1142,3,620
5623,1851,3,2820
5624,1424,1,620
5624,1461,3,5300
5624,1462,2,5140
5625,1746,1,230
5625,1612,2,770
5626,1568,2,9450
5626,1509,1,6460
5627,1120,1,7540
5627,1026,1,6960
5627,1021,1,2850
5627,1079,2,6010
5628,1557,1,6820
5628,1485,1,1240
5629,1106,3,4070
5629,1034,1,3980
5630,1145,3,2070
5630,1162,2,6800
5630,1423,1,3860
5631,1384,3,1450
5631,1203,1,1180
5632,1020,2,6230
5632,1092,3,6600
5633,1091,2,2210
5633,1443,2,9980
5633,1509,2,6460
5633,1213,3,110
5634,1241,3,990
5634,1251,1,530
5634,1310,1,1920
5635,1448,3,5400
5635,1569,3,4600
5635,1586,2,4850
5635,1483,3,4030
5636,1913,2,3850
5636,1891,3,760
5636,1917,1,820
5637,1187,2,7550
5637,1700,2,830
5637,1151,1,2700
5638,1042,1,800
5638,1075,2,2770
5638,1031,2,7780
5639,1202,1,2000
5639,1412,2,7650
5639,1511,3,6900
5640,1865,1,480
5640,1827,3,740
5641,1672,2,470
5641,1726,2,840
5642,1192,2,2100
5643,1500,2,7790
5643,1525,3,1210
5644,1769,2,930
5644,1700,3,830
5644,1679,1,430
5645,1177,1,4660
5645,1060,1,510
5646,1985,2,2270
5646,1835,1,1910
5646,1941,1,2700
5646,1825,3,1270
5647,1746,2,230
5647,1755,1,520
5648,1989,2,2980
5648,1879,2,240
5648,1831,2,2830
5649,1816,1,1120
5650,1321,3,2350
5650,1202,1,2000
5650,1254,1,2270
5651,1282,1,1170
5651,1221,3,1940
5651,1334,2,2400
5652,1449,3,2700
5652,1441,2,1510
5652,1444,2,8400
5652,1559,3,6220
5653,1816,2,1120
5653,1907,3,3850
5653,1045,1,3950
5654,1754,3,620
5654,1293,2,1800
5655,1144,3,1930
5655,1864,1,2160
5655,1043,1,8660
5655,1077,3,2430
5656,1576,3,2270
5656,1425,3,5450
5656,1578,1,6850
5656,1436,1,6520
5657,1064,1,3350
5657,1117,1,2970
5657,1063,1,500
5658,1865,3,480
5658,1827,3,740
5659,1555,3,1460
5659,1844,2,3200
5660,1552,1,3650
5660,1531,1,8440
5661,1552,2,3650
5661,1434,2,750
5662,1471,2,9800
5662,1965,1,3660
5662,1887,1,2280
5663,1121,3,6460
5663,1180,3,3480
5663,1693,2,140
5663,1039,3,4490
5664,1864,3,2160
5664,1947,3,2330
5664,1845,1,3880
5665,1064,1,3350
5665,1161,3,7890
5665,1082,1,5630
5666,1629,1,640
5666,1621,1,890
5666,1751,1,610
5667,1586,2,4850
5667,1772,1,40
5667,1287,2,1730
5667,1975,2,1050
5668,1792,3,760
5668,1646,1,990
5669,1115,2,6080
5669,1781,1,580
5669,1949,3,2490
5670,1184,1,1310
5670,1280,3,800
5670,1851,3,2820
5670,1829,3,2630
5671,1968,3,2920
5672,1368,3,2470
5672,1221,2,1940
5672,1015,2,6000
5673,1321,1,2350
5673,1348,2,120
5674,1033,1,7320
5674,1084,3,6960
5674,1093,2,5450
5674,1137,1,5550
5675,1761,1,590
5675,1622,2,80
5676,1649,1,350
5676,1723,3,340
5676,1628,3,950
5676,1671,1,280
5677,1226,3,2420
5677,1287,2,1730
5677,1334,3,2400
5677,1367,1,270
5678,1625,1,470
5678,1623,1,900
5679,1301,3,490
5679,1262,3,430
5680,1605,1,50
5680,1278,3,2440
5680,1783,1,640
5681,1459,2,2080
5681,1421,2,3920
5681,1503,2,7140
5682,1584,3,8420
5682,1562,3,610
5682,1542,3,1800
5683,1825,3,1270
5683,1947,1,2330
5684,1945,1,350
5684,1091,3,2210
5684,1806,3,2340
5685,1161,1,7890
5685,1002,1,6710
5685,1044,1,3810
5686,1880,1,1460
5686,1962,3,2420
5687,1889,3,3130
5687,1884,3,1780
5687,1925,3,1230
5688,1857,1,700
5688,1877,1,1100
5688,1949,1,2490
5689,1369,1,1940
5689,1862,1,3720
5689,1990,2,2260
5690,1072,2,2920
5690,1003,2,560
5690,1454,1,6310
5691,1134,2,920
5691,1126,2,8950
5692,1136,2,5000
5692,1033,3,7320
5692,1126,1,8950
5692,1134,3,920
5693,1672,2,470
5693,1646,2,990
5694,1151,1,2700
5694,1095,1,4250
5695,1704,1,70
5695,1767,1,240
5696,1884,2,1780
5696,1989,1,2980
5697,1916,3,410
5698,1925,3,1230
5698,1927,2,3340
5699,1905,3,3530
5699,1967,1,3100
5700,1208,2,950
5700,1281,3,1170
5701,1427,2,3350
5701,1852,2,2960
5702,1825,2,1270
5702,1887,2,2280
5703,1424,1,620
5703,1541,1,5240
5703,1422,2,4760
5704,1804,3,3000
5704,1909,1,2210
5705,1642,2,710
5705,1781,1,580
5706,1432,3,7930
5706,1729,1,220
5706,1531,1,8440
5707,1625,3,470
5707,1723,3,340
5708,1472,1,9650
5708,1438,3,850
5709,1226,1,2420
5709,1245,1,1530
5710,1768,1,410
5710,1783,3,640
5711,1321,3,2350
5711,1348,3,120
5711,1317,3,1390
5712,1321,1,2350
5712,1210,2,1680
5712,1001,2,5860
5712,1311,3,390
5713,1884,3,1780
5713,1957,1,2620
5714,1901,1,1990
5714,1870,2,3620
5715,1996,1,2900
5715,1933,3,2250
5716,1601,2,500
5716,1731,1,910
5716,1669,2,830
5717,1547,2,3030
5717,1421,2,3920
5717,1542,1,1800
5718,1977,2,1600
5718,1847,3,330
5718,1877,1,1100
5718,1973,2,680
5719,1939,1,2440
5719,1940,3,820
5719,1987,3,1600
5720,1593,2,8650
5720,1442,1,4050
5720,1514,2,3560
5721,1401,3,1070
5721,1524,1,4850
5721,1502,3,3600
5721,1303,3,320
5722,1706,3,680
5722,1612,1,770
5722,1909,3,2210
5723,1233,1,1640
5723,1284,1,1330
5724,1217,3,750
5724,1909,1,2210
5724,1566,3,1200
5725,1400,1,260
5725,1018,2,7790
5725,1300,2,1140
5726,1248,1,2370
5726,1313,2,2340
5726,1393,3,850
5727,1049,3,7950
5727,1514,3,3560
5728,1889,2,3130
5728,1891,1,760
5728,1513,1,9350
5729,1887,3,2280
5730,1576,2,2270
5730,1105,3,4700
5730,1499,3,2990
5730,1429,1,9510
5731,1024,3,4550
5731,1181,3,3510
5731,1182,3,1240
5732,1457,1,5350
5732,1430,2,3680
5732,1407,1,1390
5733,1864,1,2160
5733,1809,2,1740
5733,1905,2,3530
5734,1057,2,660
5734,1004,2,2030
5734,1183,3,5930
5735,1353,2,1340
5735,1001,2,5860
5735,1099,3,6120
5735,1100,1,1760
5736,1296,1,970
5736,1312,1,2370
5736,1240,1,1800
5737,1648,1,120
5737,1763,2,860
5737,1718,1,230
5738,1345,1,780
5738,1326,3,2060
5739,1245,3,1530
5739,1286,1,670
5740,1512,2,2820
5740,1551,3,1360
5741,1210,1,1680
5741,1559,2,6220
5741,1333,1,600
5741,1887,2,2280
5742,1964,3,940
5742,1989,3,2980
5743,1528,3,1500
5743,1489,2,1150
5744,1504,3,9280
5744,1713,1,620
5744,1482,2,2010
5745,1329,3,1500
5745,1366,3,1830
5746,1441,1,1510
5746,1442,2,4050
5746,1564,1,9710
5747,1484,1,4580
5747,1462,2,5140
5748,1800,1,450
5748,1705,3,190
5748,1714,2,490
5749,1198,1,2920
5750,1499,3,2990
5750,1510,2,8660
5751,1449,2,2700
5751,1802,3,1270
5751,1732,1,380
5751,1684,1,810
5752,1504,1,9280
5752,1537,1,1370
5752,1476,1,4820
5753,1424,2,620
5753,1502,2,3600
5754,1074,3,4150
5754,1052,1,5560
5754,1023,3,3550
5755,1960,3,2770
5755,1937,3,1890
5755,1924,2,2200
5755,1813,3,2940
5756,1134,1,920
5756,1086,1,1000
5757,1507,1,4030
5757,1461,1,5300
5757,1558,3,2190
5757,1519,2,6120
5758,1281,2,1170
5758,1251,2,530
5758,1230,1,940
5759,1882,2,2200
5759,1851,3,2820
5759,1830,1,810
5760,1818,2,2150
5760,1163,3,1750
5761,1003,3,560
5761,1172,2,7540
5761,1085,3,970
5762,1889,3,3130
5762,1971,2,2350
5763,1865,1,480
5763,1947,1,2330
5763,1661,3,260
5764,1193,1,2710
5765,1928,3,3140
5765,1832,2,3880
5765,1861,3,1530
5766,1603,3,400
5766,1765,2,570
5766,1615,1,730
5767,1776,1,920
5767,1438,2,850
5767,1343,1,340
5768,1888,2,2500
5768,1841,3,720
5769,1611,2,280
5769,1789,2,150
5770,1472,2,9650
5770,1571,1,3320
5771,1962,3,2420
5771,1910,3,1300
5772,1289,1,2400
5772,1982,1,3180
5772,1286,1,670
5773,1150,1,5100
5773,1045,3,3950
5773,1118,3,6760
5773,1079,1,6010
5774,1210,1,1680
5774,1247,2,970
5775,1216,3,1530
5775,1081,2,4270
5775,1393,1,850
5776,1170,2,2360
5776,1236,1,980
5776,1340,1,1890
5776,1686,3,840
5777,1048,1,4980
5777,1597,1,7910
5777,1421,1,3920
5778,1288,2,430
5778,1341,1,360
5779,1369,3,1940
5779,1286,1,670
5780,1144,1,1930
5780,1224,3,1150
5781,1458,2,2260
5781,1733,2,480
5782,1938,3,940
5782,1820,2,1830
5782,1845,3,3880
5783,1940,2,820
5783,1836,1,1140
5783,1839,1,2980
5784,1092,3,6600
5784,1094,3,7840
5785,1323,1,1200
5785,1340,2,1890
5785,1253,1,1900
5785,1206,1,1140
5786,1924,2,2200
5786,1949,2,2490
5787,1920,2,3480
5787,1730,2,850
5787,1260,3,1090
5788,1632,1,890
5788,1746,2,230
5788,1860,3,2330
5789,1397,2,1200
5789,1805,2,180
5789,1846,3,3110
5790,1438,2,850
5790,1990,2,2260
5790,1542,3,1800
5791,1197,2,5460
5792,1528,3,1500
5792,1449,2,2700
5792,1192,2,2100
5793,1128,3,5700
5793,1041,1,1950
5793,1114,1,7200
5793,1190,1,8720
5794,1501,1,1290
5795,1506,1,7160
5795,1988,2,2310
5795,1583,3,1700
5796,1801,2,3240
5796,1822,3,2200
5797,1864,1,2160
5797,1909,3,2210
5798,1161,1,7890
5798,1148,1,8540
5798,1030,3,360
5798,1046,1,6130
5799,1768,1,410
5799,1242,1,1990
5799,1135,3,1380
5800,1401,3,1070
5800,1523,1,7260
5801,1401,3,1070
5801,1427,1,3350
5801,1885,2,2330
5801,1422,2,4760
5802,1788,1,250
5803,1123,3,2770
5803,1124,3,8490
5803,1117,3,2970
5803,1413,3,2040
5804,1457,1,5350
5804,1405,1,2900
5805,1401,2,1070
5805,1442,1,4050
5805,1484,2,4580
5806,1512,2,2820
5806,1930,1,450
5806,1411,3,5850
5807,1481,2,4690
5807,1511,3,6900
5807,1477,2,6530
5807,1591,2,4260
5808,1472,1,9650
5808,1558,3,2190
5808,1431,3,5050
5809,1144,3,1930
5809,1459,2,2080
5809,1021,2,2850
5809,1062,3,2230
5810,1249,2,810
5810,1238,3,1550
5810,1246,3,1710
5810,1247,3,970
5811,1457,1,5350
5811,1445,3,7950
5812,1106,2,4070
5812,1506,2,7160
5812,1094,2,7840
5813,1081,1,4270
5813,1716,1,570
5813,1044,1,3810
5813,1668,2,140
5814,1543,2,7930
5815,1984,1,600
5815,1865,2,480
5815,1869,3,1670
5816,1191,2,7140
5816,1127,1,3610
5817,1360,3,2290
5817,1649,1,350
5817,1693,3,140
5818,1970,3,1920
5818,1701,1,260
5818,1742,1,500
5819,1850,1,3600
5819,1926,3,1250
5820,1561,1,6540
5820,1684,3,810
5820,1517,3,3610
5821,1890,2,1750
5821,1822,1,2200
5822,1504,1,9280
5822,1482,2,2010
5823,1409,1,9780
5823,1371,2,380
5823,1428,1,6140
5824,1848,3,2000
5824,1922,1,1640
5824,1822,1,2200
5825,1441,2,1510
5825,1557,3,6820
5826,1040,2,2610
5826,1081,1,4270
5826,1179,3,6860
5827,1592,1,9020
5827,1026,1,6960
5827,1174,3,8160
5828,1461,1,5300
5828,1502,1,3600
5828,1487,3,5040
5829,1264,3,1420
5829,1323,1,1200
5829,1269,3,2190
5830,1529,3,3900
5831,1456,2,3470
5831,1540,2,3160
5831,1502,3,3600
5831,1511,2,6900
5832,1177,2,4660
5832,1030,3,360
5833,1561,2,6540
5833,1819,3,3470
5833,1404,1,1520
5833,1462,3,5140
5834,1888,3,2500
5834,1861,1,1530
5835,1482,1,2010
5835,1564,1,9710
5835,1461,3,5300
5836,1145,2,2070
5836,1169,1,4270
5836,1141,2,3170
5837,1762,2,430
5837,1621,1,890
5837,1679,2,430
5838,1988,2,2310
5838,1285,1,2140
5838,1206,2,1140
5839,1432,3,7930
5839,1491,1,8670
5840,1016,1,2440
5840,1008,1,4960
5841,1825,3,1270
5841,1561,1,6540
5841,1847,2,330
5842,1364,3,1820
5842,1981,3,660
5842,1863,3,3000
5843,1256,3,2060
5843,1452,2,1470
5843,1551,3,1360
5844,1128,1,5700
5844,1081,2,4270
5844,1170,3,2360
5845,1584,2,8420
5845,1502,2,3600
5846,1299,3,1220
5847,1858,1,470
5847,1931,3,450
5848,1433,2,1580
5848,1581,3,5930
5848,1356,3,1670
5848,1125,3,5320
5849,1584,2,8420
5849,1522,3,2450
5850,1729,3,220
5850,1773,2,790
5850,1607,3,720
5851,1370,2,2190
5851,1331,2,140
5851,1301,3,490
5852,1712,3,70
5852,1724,3,180
5852,1655,3,920
5853,1412,2,7650
5853,1511,3,6900
5854,1345,1,780
5854,1258,2,300
5854,1261,2,1000
5855,1328,2,740
5855,1329,2,1500
5855,1344,2,1670
5856,1691,1,760
5856,1709,3,200
5857,1224,1,1150
5857,1452,3,1470
5857,1471,2,9800
5858,1961,3,3940
